[2013-12-7 18:00:07] ********************* Job Exit ********************* 

[2013-12-7 18:00:16] ********************* Job Exit ********************* 

[2013-12-7 18:01:19] ********************* Job Exit ********************* 

[2013-12-7 18:21:24] ********************* Job Start ********************* 

[2013-12-7 18:21:55] ********************* Job Start ********************* 

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:50] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:51] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:52] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:54] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 18:33:59] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc Not Found.

[2013-12-7 18:33:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 18:33:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 18:33:59] ********************* Job Exit ********************* 

[2013-12-7 18:34:59] ********************* Job Start ********************* 

[2013-12-7 18:35:52] ********************* Job Exit ********************* 

[2013-12-7 18:36:53] ********************* Job Exit ********************* 

[2013-12-7 18:37:56] ********************* Job Start ********************* 

[2013-12-7 18:38:07] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc To PDF F:\Working\TransferToFlashSolution\TransformToFlash_WinApp\bin\Debug\pdffiles\10_1386368900VFvS.doc.pdf Success.

[2013-12-7 18:38:11] F:\Working\TransferToFlashSolution\TransformToFlash_WinApp\bin\Debug\pdffiles\10_1386368900VFvS.doc.pdf To Flash F:\Working\YZ\home\upload\flash/10_1386368900VFvS.doc.swf Success.

[2013-12-7 18:39:26] F:\Working\YZ\home\upload\resource/10_1386368900VFvS.doc To PDF F:\Working\TransferToFlashSolution\TransformToFlash_WinApp\bin\Debug\pdffiles\10_1386368900VFvS.doc.pdf Success.

[2013-12-7 18:39:29] F:\Working\TransferToFlashSolution\TransformToFlash_WinApp\bin\Debug\pdffiles\10_1386368900VFvS.doc.pdf To Flash F:\Working\YZ\home\upload\flash/10_1386368900VFvS.doc.swf Success.

[2013-12-7 18:39:51] ********************* Job Pause ********************* 

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386208721R2nA.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386208579yEyE.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386208015rE06.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386207907ar6A.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386207743aVou.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386207629Yyc9.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_13862074594UP5.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386205482aa89.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_13861669750MDT.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386166790wzQo.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386166561NcWZ.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386166287zLgI.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386166167Qux2.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386165494s53K.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386165845P909.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386150603tai0.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386150018INmG.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386316015LJpL.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386316394ZyaY.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386149343p2V6.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386317247gle4.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_13863203100l72.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386320378QqQ8.zip Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386149013enEe.doc Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/1_1386148811y8dT.doc Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/275_13862964426qOz.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/194_1386122220NeL9.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/194_1386122553cEqB.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/194_1386122674zxYQ.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/194_13861230361WNY.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/52_1386124766G9UT.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/338_1386131781qLzc.ppt Not Found.

[2013-12-7 18:39:56] F:\Working\YZ\home\upload\resource/275_138629665777IH.doc Not Found.

[2013-12-7 18:40:04] ********************* Job Exit ********************* 

[2013-12-7 18:51:54] ********************* Job Exit ********************* 

[2013-12-7 19:54:37] ********************* Job Exit ********************* 

[2013-12-7 20:03:35] ********************* Job Exit ********************* 

[2013-12-7 20:57:23] ********************* Job Start ********************* 

[2013-12-7 20:57:26] ********************* Job Start ********************* 

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:26] ********************* Job Start ********************* 

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:26] ********************* Job Start ********************* 

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:26] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.
